GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Tests/bookkeeper-server,org.apache.bookkeeper.util,AvailabilityOfEntriesOfLedger.SequenceGroup,217,0,18,0,47,0,22,0,13,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,DiskChecker,308,93,33,13,52,25,29,6,6,6
Tests/bookkeeper-server,org.apache.bookkeeper.util,ByteBufList,278,0,18,0,59,0,29,0,20,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,Shell.ShellCommandExecutor,129,0,12,0,31,0,15,0,9,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,EventLoopUtil,101,0,6,0,22,0,11,0,8,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,Shell,292,0,22,0,86,0,25,0,14,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZeroBuffer,56,0,6,0,16,0,8,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,OrderedGenericCallback,60,0,4,0,15,0,5,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,StringUtils,237,0,10,0,48,0,15,0,10,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,StringEntryFormatter,37,0,0,0,10,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,HardLink.HardLinkCGUnix,185,0,4,0,32,0,10,0,8,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,IOUtils,165,6,26,2,36,4,20,2,7,1
Tests/bookkeeper-server,org.apache.bookkeeper.util,DiskChecker.DiskErrorException,4,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,DiskChecker.DiskWarnThresholdException,10,0,0,0,4,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,DiskChecker.DiskOutOfSpaceException,10,0,0,0,4,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZkUtils.6.new AsyncCallback.ChildrenCallback() {...},31,0,2,0,8,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,AvailabilityOfEntriesOfLedger,821,0,82,0,171,0,66,0,25,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,DaemonThreadFactory,55,0,8,0,13,0,8,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,HardLink,631,0,80,0,142,0,51,0,11,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZkUtils.new AsyncCallback.StringCallback() {...},58,0,2,0,7,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZkUtils.new AsyncCallback.VoidCallback() {...},90,0,10,0,13,0,8,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZkUtils.GetChildrenCtx,9,0,0,0,3,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZkUtils.new BookkeeperInternalCallbacks.GenericCallback() {...},34,0,2,0,9,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZkUtils.new AsyncCallback.VoidCallback() {...},41,0,2,0,8,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZkUtils.new AsyncCallback.StringCallback() {...},17,0,0,0,4,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZkUtils.new AsyncCallback.VoidCallback() {...},17,0,0,0,4,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,Shell.new Thread() {...},44,0,4,0,10,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,DiskChecker.DiskException,4,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ByteBufList.new Recycler() {...},9,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,NativeIO,140,0,10,0,42,0,9,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,HardLink.LinkStats,85,0,0,0,15,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,Shell.ShellTimeoutTimerTask,28,0,4,0,11,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZkUtils,222,0,18,0,42,0,18,0,9,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,LedgerIdFormatter.LongLedgerIdFormatter,10,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,HexDumpEntryFormatter,76,0,0,0,17,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,IteratorUtility,17,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,HardLink.HardLinkCGWin,271,0,4,0,34,0,9,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.autorecovery,WhoIsAuditorCommand,75,0,4,0,25,0,6,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.autorecovery,LostBookieRecoveryDelayCommand.LBRDFlags,16,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.autorecovery,TriggerAuditCommand,43,0,2,0,15,0,4,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.autorecovery,ListUnderReplicatedCommand,239,0,30,0,63,0,26,0,11,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.autorecovery,ToggleCommand.AutoRecoveryFlags,13,0,0,0,2,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.autorecovery,ListUnderReplicatedCommand.LURFlags,37,0,0,0,5,0,6,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.autorecovery,ToggleCommand,113,0,10,0,33,0,11,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.autorecovery,LostBookieRecoveryDelayCommand,95,0,14,0,32,0,12,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.feature,FixedValueFeature,34,0,4,0,11,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.feature,SettableFeatureProvider,28,0,0,0,6,0,4,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.feature,SettableFeature,22,0,2,0,8,0,5,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.feature,CacheableFeatureProvider,98,0,10,0,24,0,9,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.meta.exceptions,Code,37,0,0,0,4,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.meta.exceptions,MetadataException,25,0,0,0,10,0,4,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,IndexPersistenceMgrStats,49,0,0,0,12,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,IndexInMemPageMgrStats,19,0,0,0,6,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,EntryMemTableStats,51,0,0,0,14,0,7,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,BookieStats,30,51,0,0,10,12,10,1,10,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,IndexPersistenceMgrStats.new Gauge() {...},17,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,IndexPersistenceMgrStats.new Gauge() {...},17,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,JournalStats,54,93,0,0,18,23,18,1,18,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,GarbageCollectorStats.new Gauge() {...},8,9,0,0,2,1,2,1,2,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,GarbageCollectorStats.new Gauge() {...},8,9,0,0,2,1,2,1,2,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,GarbageCollectorStats.new Gauge() {...},8,9,0,0,2,1,2,1,2,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie.stats,GarbageCollectorStats,30,72,0,0,10,15,10,1,10,1
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.client,LedgerMetaDataCommand,190,0,14,0,45,0,15,0,8,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.client,SimpleTestCommand,107,0,4,0,26,0,6,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.client,LedgerMetaDataCommand.LedgerMetadataFlag,35,0,0,0,6,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.client,DeleteLedgerCommand.DeleteLedgerFlags,21,0,0,0,3,0,4,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.client,DeleteLedgerCommand,137,0,18,0,37,0,16,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.tools.cli.commands.client,SimpleTestCommand.Flags,35,0,0,0,6,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentLongLongHashMap,344,177,23,9,62,35,34,13,21,10
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,GrowableArrayBlockingQueue.PaddedInt,46,0,0,0,4,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentLongLongPairHashMap,217,229,14,12,38,41,24,15,15,11
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentOpenHashSet.Section,424,0,58,0,121,0,37,0,8,0
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentLongHashSet,140,182,14,10,23,37,15,15,6,12
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentOpenHashMap.Section,609,0,74,0,142,0,47,0,10,0
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentLongLongPairHashMap.LongPair,49,9,8,0,8,4,7,1,3,1
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentOpenHashSet,295,0,20,0,55,0,28,0,18,0
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentLongHashMap,285,145,23,5,45,30,29,11,16,10
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentLongHashMap.Section,505,187,81,17,126,43,53,5,6,3
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentOpenHashMap,419,0,26,0,77,0,38,0,25,0
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentLongLongHashMap.Section,651,274,92,18,150,64,60,8,8,5
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,GrowableArrayBlockingQueue,603,0,40,0,138,0,41,0,21,0
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentLongLongPairHashMap.Section,448,291,49,23,89,62,36,9,4,5
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,ConcurrentLongHashSet.Section,335,124,43,13,81,33,32,5,5,4
Tests/bookkeeper-server,org.apache.bookkeeper.util.collections,SynchronizedHashMultiMap,125,0,4,0,22,0,15,0,13,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,BookieId,53,26,10,2,14,9,10,3,4,3
Tests/bookkeeper-server,org.apache.bookkeeper.net,NetworkTopologyImpl,932,0,134,0,216,0,94,0,27,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,StabilizeNetworkTopology,110,0,4,0,27,0,12,0,10,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,BookieSocketAddress,133,48,11,1,28,10,16,5,10,5
Tests/bookkeeper-server,org.apache.bookkeeper.net,StabilizeNetworkTopology.RemoveNodeTask,81,0,8,0,16,0,6,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,NetworkTopologyImpl.InvalidTopologyException,4,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,NodeBase,208,0,24,0,58,0,29,0,17,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,CachedDNSToSwitchMapping,153,0,14,0,37,0,17,0,10,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,ScriptBasedMapping.RawScriptBasedMapping,331,0,34,0,79,0,25,0,8,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,DNSToSwitchMapping,3,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,AbstractDNSToSwitchMapping,141,0,14,0,34,0,19,0,12,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,NetworkTopologyImpl.InnerNode,595,0,94,0,118,0,64,0,17,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,ScriptBasedMapping,39,0,0,0,11,0,6,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,NetUtils,94,0,8,0,22,0,9,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,DNS,178,212,21,15,50,46,21,11,5,9
Tests/bookkeeper-server,org.apache.bookkeeper.net,StabilizeNetworkTopology.NodeStatus,23,0,2,0,9,0,5,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.net,BookieNode,40,0,2,0,10,0,6,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookkeeperInternalCallbacks.GenericCallbackFuture,16,0,2,0,5,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieClientImpl.Counter,33,0,2,0,10,0,5,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,ForceLedgerProcessorV3,184,0,15,0,55,0,14,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieRequestProcessor,1243,0,112,0,349,0,111,0,50,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.ReadLacCompletion.new BookkeeperInternalCallbacks.ReadLacCallback() {...},31,0,0,0,5,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,ReadLastConfirmedAndEntryContext,37,0,0,0,14,0,7,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,ReadEntryProcessorV3,580,0,38,0,129,0,36,0,17,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieNettyServer.RejectRequestHandler,5,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.ContextPreservingFutureListener,18,0,0,0,8,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieClientImpl.ChannelReadyForAddEntryCallback.new Recycler() {...},9,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.GetListOfEntriesOfLedgerCompletion.new BookkeeperInternalCallbacks.GetListOfEntriesOfLedgerCallback() {...},29,0,0,0,5,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.AuthRequest,17,0,0,0,5,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.ReadV2ResponseCallback.new Recycler() {...},9,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,DefaultPerChannelBookieClientPool,302,0,32,0,59,0,31,0,15,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieServer.DeathWatcher,53,0,2,0,16,0,4,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.GetListOfEntriesOfLedgerCompletion,106,0,8,0,26,0,9,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,WriteEntryProcessorV3,283,0,18,0,71,0,15,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.AddRequest.new Recycler() {...},9,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,RequestUtils,223,0,34,0,49,0,26,0,9,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PacketProcessorBaseV3,167,0,18,0,39,0,14,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieServer,394,0,28,0,108,0,37,0,23,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtoEncoding.RequestDecoder,82,0,6,0,24,0,5,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,ResponseBuilder,66,0,8,0,11,0,9,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,AuthHandler.ServerSideHandler.AuthHandshakeCompleteCallback,23,0,4,0,7,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.Response,66,0,0,0,17,0,11,0,11,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookkeeperInternalCallbacks.MultiCallback.new Runnable() {...},10,0,0,0,3,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtoEncoding.ResponseEncoder,66,0,6,0,13,0,5,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieRequestProcessor.new GenericFutureListener() {...},77,0,8,0,15,0,6,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.ReadRequest,21,0,2,0,4,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtoEncoding.ResponseEnDecoderV3,21,0,0,0,6,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.CompletionValue.new SafeRunnable() {...},61,0,6,0,11,0,5,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.GetBookieInfoCompletion,121,0,6,0,24,0,9,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.AddResponse,29,0,0,0,9,0,4,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.ForceLedgerCompletion,96,0,4,0,19,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.StartTLSCompletion.new BookkeeperInternalCallbacks.StartTLSCallback() {...},20,0,0,0,4,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.V3CompletionKey,52,0,6,0,9,0,7,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieClientImpl.new BookkeeperInternalCallbacks.WriteCallback() {...},29,0,2,0,6,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieClientImpl.new SafeRunnable() {...},38,0,0,0,3,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieClientImpl.new SafeRunnable() {...},60,0,0,0,4,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.WriteLacCompletion,96,0,4,0,19,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,WriteEntryProcessorV3.new BookkeeperInternalCallbacks.WriteCallback() {...},78,0,5,0,20,0,5,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,GetListOfEntriesOfLedgerProcessorV3,148,0,6,0,43,0,7,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieAddressResolver.BookieIdNotResolvedException,20,0,0,0,4,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.AddResponse.new Recycler() {...},9,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.GetBookieInfoCompletion.new BookkeeperInternalCallbacks.GetBookieInfoCallback() {...},33,0,0,0,5,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieClient,21,0,0,0,4,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.new GenericFutureListener() {...},258,0,28,0,44,0,16,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.new SafeRunnable() {...},56,0,0,0,7,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.new ChannelInitializer() {...},90,0,2,0,12,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.new ClientConnectionPeer() {...},115,0,14,0,32,0,15,0,8,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.new Recycler() {...},14,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.new Recycler() {...},13,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,WriteLacProcessorV3.new BookkeeperInternalCallbacks.WriteCallback() {...},78,0,5,0,20,0,5,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.ErrorResponse,10,0,0,0,3,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieNettyServer,547,0,38,0,120,0,30,0,11,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,AuthHandler.ServerSideHandler.AuthResponseCallbackLegacy,43,0,2,0,12,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient,2504,0,223,0,624,0,190,0,68,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.ParsedAddRequest,74,0,2,0,23,0,8,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,ReadEntryProcessorV3.new FutureCallback() {...},63,0,0,0,7,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.AddCompletion,181,0,6,0,43,0,14,0,11,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.ReadLacCompletion,114,0,8,0,25,0,9,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookkeeperInternalCallbacks.MultiCallback,118,0,10,0,33,0,11,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtoEncoding.ResponseDecoder,118,0,16,0,33,0,10,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.ReadResponse,42,0,2,0,12,0,7,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.AuthResponse,16,0,0,0,5,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.ParsedAddRequest.new Recycler() {...},9,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.AddRequest,73,0,2,0,22,0,7,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PacketProcessorBase,101,0,8,0,30,0,11,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,AuthHandler.ServerSideHandler.AuthResponseCallback,61,0,2,0,18,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,ReadLacProcessorV3,175,0,12,0,54,0,11,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,GetBookieInfoProcessorV3,148,0,8,0,42,0,9,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,AuthHandler,11,0,0,0,3,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,LocalBookiesRegistry,25,0,2,0,8,0,6,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.ForceLedgerCompletion.new BookkeeperInternalCallbacks.ForceLedgerCallback() {...},34,0,0,0,5,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,AuthHandler.AuthenticationException,4,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookkeeperInternalCallbacks.TimedGenericCallback,40,0,2,0,11,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClientPool,2,0,0,0,1,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtocol.PacketHeader,57,0,6,0,13,0,8,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,AuthHandler.ClientSideHandler.AuthHandshakeCompleteCallback,51,0,4,0,14,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookkeeperInternalCallbacks,21,0,2,0,6,0,4,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookkeeperInternalCallbacks.FutureGetListOfEntriesOfLedger,28,0,4,0,9,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtoEncoding.ResponseEnDeCoderPreV3,190,0,14,0,46,0,11,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,AuthHandler.ServerSideHandler,254,0,38,0,70,0,26,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,RequestStats,363,0,0,0,87,0,43,0,43,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,WriteLacProcessorV3,228,0,8,0,57,0,9,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,ReadEntryProcessor,371,0,28,0,86,0,23,0,9,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.CompletionValue,174,0,14,0,41,0,18,0,11,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieRequestHandler,73,0,6,0,23,0,10,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.ReadCompletion,210,0,20,0,45,0,18,0,8,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PacketProcessorBaseV3.new ChannelFutureListener() {...},61,0,4,0,11,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.V2CompletionKey,88,0,8,0,16,0,10,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtoEncoding,37,0,0,0,10,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,RequestStats.new Gauge() {...},13,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,RequestStats.new Gauge() {...},13,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,RequestStats.new Gauge() {...},13,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,RequestStats.new Gauge() {...},13,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,AuthHandler.ClientSideHandler.AuthRequestCallback,76,0,4,0,21,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieClientImpl.ChannelReadyForAddEntryCallback,132,0,2,0,36,0,6,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieNettyServer.BookieSideConnectionPeerContextHandler.new BookieConnectionPeer() {...},114,0,14,0,33,0,14,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,ReadEntryProcessor.new Recycler() {...},9,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,ReadEntryProcessor.new FutureCallback() {...},34,0,0,0,6,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieNettyServer.1.new DefaultEventLoop() {...},24,0,2,0,4,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieClientImpl,1002,0,72,0,235,0,74,0,38,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,AuthHandler.ClientSideHandler,450,0,57,0,106,0,39,0,10,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,PerChannelBookieClient.FailedChannelFutureImpl,91,0,0,0,26,0,24,0,24,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto,BookieProtoEncoding.RequestEncoder,66,0,6,0,13,0,5,0,2,0
